Rank,Feature_Name,Importance_Score,Feature_Type
44,A_Skewness,0.012427556294488945,Numeric
45,Range_1_2,0.011431313784251202,Numeric
46,A_IAT_Skew_Ratio,0.01107556221909363,Numeric
47,seq_range_1_2_2,0.008579909226119661,Sequence
48,A_Silence_Rate,0.008284354380841848,Numeric
49,Trans_6_6,0.006995393513689569,Numeric
50,seq_range_1_2_2_2,0.0064080877328776325,Sequence
51,Type_6_Count,0.0049778623772763425,Numeric
52,Trans_3_3,0.004582573139191043,Numeric
53,Type_2_Count,0.004460199035387569,Numeric
54,Trans_2_2,0.004162005676719309,Numeric
55,ex_3_3_4,0.0041605852517734325,Excess
56,ex_2_2_3,0.003969817611412116,Excess
57,Type_3_Count,0.003209062297655468,Numeric
58,ex_2_2_2_3,0.0030713280715903486,Excess
59,Trans_3_2,0.002998947328829358,Numeric
60,seq_1_2_2_2_3_3_4_5_6_6_6_6,0.0029477009933029648,Sequence
61,Type_1_Count,0.0024826364951224165,Numeric
62,Trans_2_3,0.0021284626947184566,Numeric
63,Trans_4_5,0.0020068581485986566,Numeric
64,Trans_3_4,0.0017492235607433878,Numeric
65,seq_range_1_2_2_2_1_2_2_2,0.001665532157734614,Sequence
66,ex_3_2_3_4,0.0015885686243771306,Excess
67,Type_5_Count,0.0014743313249127002,Numeric
68,Trans_1_1,0.001464928671718593,Numeric
69,seq_1_2_2_3_3_4_5_6_6_6_6,0.0014637393399102598,Sequence
70,Type_1_Last_Time,0.001441157214624278,Numeric
71,lk_elem_5,0.001340578422248395,Numeric
72,lk_count,0.0013066854592472105,Numeric
73,seq_range_2_2,0.001164321022233209,Sequence
74,seq_1_2_2_3_2_3_4_5_6_6_6_6,0.0011610542000619725,Sequence
75,Type_4_Count,0.0011347167918958248,Numeric
76,ex_3_5_5,0.0008076477456770162,Excess
