Label,Next_Packet_After_First_Stage,First_Stage_Time_Diff,Gap_23_Time,Gap_23_Time_Ratio,Type_3_Last_Time,A_IAT_StdDev,Type_6_Time_Ratio,Range_1,A_Silence_Max_Duration,A_Silence_Avg_Duration,A_Silence_Total_Duration,Gap_34_Time_Ratio,Range_2,Gap_34_Time,Probe_Time_Ratio,Range_1_2,A_Kurtosis,A_CV,A_IAT_Skew_Ratio,A_Skewness
XIAOMI-10MI1,10.27004599571228,0.0455000400543212,0.0034840106964111,0.076571596250281,0.0055370330810546,0.005585440147347,-0.6999753721684552,1,0.0176589488983155,0.0176589488983155,0.0176589488983155,0.0549881838808224,3,0.0025019645690917,0.0449641324453339,0,0.8905112320979955,1.1048113642561443,2.233216998562949,1.3833938860370207
XIAOMI-10MI1,11.121535062789915,0.0453300476074218,0.0028948783874512,0.0638622401750407,0.0051581859588623,0.0051905835188637,-0.6423146511823621,1,0.0150940418243408,0.0150940418243408,0.0150940418243408,0.0458638390978704,3,0.0020790100097656,0.0270712362198089,0,-0.2069434372594654,1.1450646519978365,3.8819096922634384,1.0820513359010735
XIAOMI-10MI1,11.134507179260254,0.0491430759429931,0.0025918483734131,0.0527408658021262,0.004716157913208,0.0053488490043879,-0.532832656546398,1,0.0173468589782714,0.0173468589782714,0.0173468589782714,0.0510137249479669,3,0.0025069713592529,0.0426545572746098,0,1.5302413726189572,1.414950849590797,7.169236016370873,1.6948097951499077
XIAOMI-10MI1,10.257505178451538,0.0538389682769775,0.003748893737793,0.0696316043521973,0.0053110122680664,0.0056738130917661,-0.4912606225394896,1,0.0192470550537108,0.0192470550537108,0.0192470550537108,0.0440755124724878,3,0.0023729801177977,0.0284389572087126,0,2.0535098489924275,1.3700034111630732,3.719280618908981,1.761652804536442
XIAOMI-13,10.869194984436035,0.0730738639831543,0.0082709789276123,0.1131865550385977,0.0099339485168457,0.0097584137764833,-0.511425998551358,2,0.0314540863037109,0.0314540863037109,0.0314540863037109,0.2451760882757898,6,0.0179159641265869,0.0226464465862294,1,1.8831345394536976,1.468959566255621,5.127283105022739,1.74839889704455
XIAOMI-13,10.936070919036863,0.0709681510925293,0.0083379745483398,0.1174889639927159,0.0092449188232421,0.0100040019569212,-0.3280499358332595,2,0.0364999771118164,0.0364999771118164,0.0364999771118164,0.0438651893758692,5,0.0031130313873291,0.0123596562544086,1,5.711165996353579,1.6915760328394989,1.2485697376207971,2.635727673173017
XIAOMI-13,10.209616899490356,0.0794219970703125,0.0201458930969238,0.2536563400576365,0.0211091041564941,0.0082238982124013,-0.5808717579250715,2,0.0203480720520019,0.0203480720520019,0.0203480720520019,0.0337055715658015,6,0.0026769638061523,0.0117855427473578,1,-1.2135325961787324,1.1390154324163846,6.525650160313608,0.6566195057533901
XIAOMI-13,11.212857007980348,0.0619339942932128,-1.692771911630006e-05,-0.0002733187050097,0.0013048648834228,0.0062240565411329,-0.6242445240020015,2,0.0172441005706787,0.0172441005706787,0.0172441005706787,0.2784270701004737,5,0.0172441005706787,0.0209570004234514,1,-0.8941846650802803,1.1054449617496314,2.6844877534896145,0.7824681670518084
XIAOMI-13,10.876528978347778,0.0875191688537597,0.0078091621398926,0.0892280198974619,0.0103900432586669,0.0096915963873282,-0.5055246511678588,2,0.0328421592712402,0.0328421592712402,0.0328421592712402,0.204390299715051,5,0.0178880691528321,0.0292850098887976,1,2.020493337796479,1.2181052637593826,2.5833412933422726,1.7279278699778722
XIAOMI-13,10.954497814178469,0.0867719650268554,0.0093388557434081,0.107625265147768,0.0117819309234619,0.0098627609087232,-0.625605855781595,2,0.0288879871368408,0.0288879871368408,0.0288879871368408,0.2073950124743092,6,0.017996072769165,0.0004039038543967,1,-0.7155473103771879,0.9093039122182648,1.6198487185136206,0.6745047241837496
XIAOMI-13,11.0729398727417,0.074779987335205,0.0201351642608642,0.269258727881396,0.0213088989257812,0.0080341364220833,-0.5967352144109677,1,0.0218040943145752,0.0218040943145752,0.0218040943145752,0.039263510282161,4,0.0029361248016356,0.0153228120516498,1,-0.4476069598537631,1.2892438271330398,7.401394585726114,1.049879714191931
XIAOMI-13,10.875661134719849,0.0892601013183593,0.0096421241760253,0.1080227787512277,0.0106191635131835,0.0098017308468193,-0.4475805589982479,2,0.0335040092468261,0.0335040092468261,0.0335040092468261,0.2125678447796921,6,0.0189738273620606,0.0106094277533227,1,2.2617151791957646,1.3177306369205248,2.918084142394852,1.7854847612816336
XIAOMI-13,10.95066213607788,0.0724351406097412,0.0089070796966553,0.1229662788209934,0.0096890926361083,0.0091867940228202,-0.3843589026216604,2,0.0331220626831054,0.0331220626831054,0.0331220626831054,0.0413047413722179,6,0.0029919147491455,0.010588680611556,1,4.571051913413392,1.5219343449306078,1.896683386988028,2.323462150897184
XIAOMI-13,11.229995012283323,0.0773971080780029,0.0008528232574463,0.0110188000381978,0.0326080322265625,0.0069277142865757,-0.6702985272327923,2,0.0206568241119384,0.0206568241119384,0.0206568241119384,0.0462561647675632,6,0.003580093383789,0.4099012096960511,1,-0.2014197593527402,1.1636130594791725,3.5327783697390465,1.0080151792339545
XIAOMI-13,11.043987035751345,0.0885810852050781,0.0090830326080323,0.102539188665433,0.0124220848083496,0.0080585708255744,-0.5631325093665217,2,0.0256612300872802,0.0256612300872802,0.0256612300872802,0.2149993540329872,6,0.0190448760986328,0.013401123982601,1,0.2884441557155881,1.0916873470562296,2.6889219759371628,1.1542834806274125
XIAOMI-MI11Lite,12.372322082519531,0.0648720264434814,0.0027799606323241,0.0428529951156403,0.0040161609649658,0.010579433271183,-0.3195231042327434,1,0.0367519855499268,0.0367519855499268,0.0367519855499268,0.0426361574902694,3,0.0027658939361571,0.0186700870658188,0,4.998950203675851,1.7938974988611247,1.664942677355424,2.52600068902335
XIAOMI-MI11Lite,12.404720067977903,0.0784780979156494,0.0051980018615722,0.0662350642998402,0.0063650608062744,0.015082784723298,-0.2833142443971186,1,0.0500469207763672,0.0500469207763672,0.0500469207763672,0.0380998964032799,3,0.0029900074005127,0.0145886055759946,0,4.598169865790687,1.92191007731985,1.67704626852634,2.5006006343919327
XIAOMI-MI11Lite,12.36861801147461,0.0617220401763916,0.0037610530853272,0.0609353332226011,0.0049271583557128,0.0094111042141636,-0.3247940173284237,1,0.0316200256347656,0.0316200256347656,0.0316200256347656,0.0448120951325138,3,0.0027658939361572,0.0184524936167572,0,3.6677206156453535,1.5247558550022358,2.3874926943307435,2.2107342254085705
XIAOMI-MI11Lite,11.900486946105955,0.0588181018829345,-0.0021750926971434,-0.0369799879205991,0.0022549629211425,0.0094537643195914,-0.3397594659121764,1,0.0327470302581787,0.0327470302581787,0.0327470302581787,0.066104312507854,3,0.0038881301879883,0.0377947393808688,0,4.807135016637221,1.768017059144128,3.292601223419537,2.472203954457124
XIAOMI-MI11Lite,12.37362790107727,0.0618259906768798,0.002305030822754,0.0372825537855227,0.0046210289001464,0.0089550079915264,-0.3164042465399496,1,0.0312559604644775,0.0312559604644775,0.0312559604644775,0.0387363728563882,3,0.0023949146270751,0.0370049013369722,0,4.442040399662799,1.593263396645051,2.6272800160352467,2.371731909461504
XIAOMI-MI11Lite,12.377620935440063,0.0762951374053955,0.0036098957061768,0.0473148857049114,0.004810094833374,0.0124690501845555,-0.3465227105826464,1,0.0428550243377686,0.0428550243377686,0.0428550243377686,0.0396337557225666,3,0.0030238628387451,0.0154935079139382,0,4.620346421560032,1.797749590531723,3.1056532366159444,2.438256797448897
XIAOMI-MI11Lite,12.421606063842772,0.0534651279449462,-6.914138793899993e-06,-0.0001293205320862,0.0012569427490234,0.0065159692758011,-0.5419600533335702,2,0.0176019668579101,0.0176019668579101,0.0176019668579101,0.0608252433678632,4,0.0032520294189452,0.0233802603356073,1,-0.1035556739014071,1.3406058264298633,8.71104577908419,1.1871597464655972
XIAOMI-MI11Lite,12.428783893585203,0.0758380889892578,0.0012750625610351,0.0168129574205872,0.0035290718078613,0.0129244623452914,-0.3874430975076072,1,0.0417311191558837,0.0417311191558837,0.0417311191558837,0.0297464852493651,3,0.002255916595459,0.0296427403737326,0,3.087143848343649,1.7042178300566235,9.131284843770262,2.101469802227374
XIAOMI-MI11Lite,12.382736921310425,0.0651998519897461,-0.003119945526123,-0.047852033875992,0.0,0.012962819056759,-0.2770561820761466,1,0.0408918857574462,0.0408918857574462,0.0408918857574462,0.0,3,0.0,0.047852033875992,0,3.425200679919903,1.7893502508131354,6.054426299956825,2.240801699629099
XIAOMI-MI11Lite,12.531246900558472,0.0657649040222168,0.0030150413513183,0.0458457500416902,0.0042898654937744,0.0088493107370705,-0.4521567006721324,1,0.0286328792572022,0.0286328792572022,0.0286328792572022,0.0361444035992128,3,0.0023770332336425,0.0190836650497752,0,1.9787942995941403,1.4801575331865695,5.633500501504714,1.7636689105211316
XIAOMI-MI11Lite,12.391906976699827,0.0833709239959716,-6.91413879390021e-06,-8.29322557854138e-05,0.0012397766113281,0.0145104913657111,-0.3043985552629096,1,0.0492630004882811,0.0492630004882811,0.0492630004882811,0.0376512441268226,3,0.0031390190124511,0.0147876791265222,0,4.536093781628291,1.9145212428080467,6.9016567263087785,2.418246795603185
XIAOMI-MI11Lite,12.282030820846558,0.0680170059204101,0.0047709941864014,0.0701441370704286,0.0060858726501464,0.0076606844612342,-0.4336100166851269,1,0.0262551307678223,0.0262551307678223,0.0262551307678223,0.0408294892107514,3,0.0027770996093749,0.0189355168884334,0,2.454618021864454,1.3515474886145462,2.924745159745475,1.834640146382808
